Cleaned_Dialogue,Happiness,Contentment,Confidence,Neutral,Sadness,Anger,Fear,Surprise,Disgust,Love,Excitement,Anticipation,Nostalgia,Confusion,Frustration,Longing,Optimism
ah no the other phoebe the one you went to go see,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
ohh i think she knows where my dad is,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
what,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
really,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
oh well where is he,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
oh yeah,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yeah,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
well why would she lie to you,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
i don’t know but we’re having dinner tomorrow night so ifigured she’s gonna tell me then yknow maybe she just wanted to give him time tobuy me presents i don’t know so you’re all bored,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
ohh,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
yes,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
all right i’m gonna close my eyes and point to someone and youwhoever i point has to come up with something fun for us to do and we,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
okay all right,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
okay,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
fan out fan out,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
strip happy days game,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
yeah well i couldn’t find any cards so it was either this or stripbag of old knitting stuff,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
monica if you get five cool points you get to make somebody take offone item of clothing it hasn’t happened yet but we’re all very excited,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
all right relax it’s just a shoe,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
wooooo,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
fine gang up on me i got you all right where i want you,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
come on take ‘em off,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
actually yknow it’s kinda cold so how about i keep my boxers onand give you all a peek at the good stuff,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
whoa hey what are doing trying to get me drunk,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
i’m just making margaritas,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
you painting his toenails,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
chasing him all around the room,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
monica please,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
he’s totally flirting with you too,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
hi my boss let me off early so i took the train,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
what are you guys doing,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
we’re playing strip happy days game,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
so you still don’t think i’m boyfriend material,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
huh,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
i saw you checking me out during the game last night,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
you didn’t even take off your pants,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
yeah well lucky for you,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
i don’t know,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
shhh shhhh joey’s asleep,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
after he passed out we put the sand around him to keep him warm,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
well i assume the ah happy couple isn’t up yet did you guys hearthem last night,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
oh yeah i don’t know what they were doing but at one point seaturtles actually came up to the house,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
good morning,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
hey,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
hey how did everybody sleep,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
oh great,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
like a log,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
us too,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
i’m going for a walk,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
hey what happened to you,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
oh ah nothin’ i just felt like hangin’ out here and reading,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
oh the water was sooo great we jumped off this pier and my suit cameoff,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ohhhh sorry i missed that,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
yeah joey and chandler sure are funny,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ohhhaha,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
i think i brought back half of the beach in my hair it was so mucheasier when i used to shave my head,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
yknow i gotta tell ya i just,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
ohh,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
because i think about shaving it all off again sometime,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
i mean you definitely should do that,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
yknow what i should do it,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
yeah thank you rachel you are soo cool,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
awww stop come on now go shave that head,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
all right,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
what’s the matter pheebs,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
she cancelled my namesake cancelled on me,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
yeah she clamed she had to go out of town suddenly she’s avoidingme she doesn’t want to tell me where my father is she knows and she won’ttell me,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
aww pheebs that sucks,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
where ya going,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
well she’s out of town so there’s gotta be something in herhouse that tells me where my father is,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
uh pheebs some people call that breaking and entering,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
well are any of those people here,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
oh no no no,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
okay look iii do something nice okay i’lli’ll fill herice trays,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
hey everybody,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
you wanna touch it,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
nooo but it but it’s great,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
come on touch it,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
hi,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
hi,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
i was having a little chat with ah bonnie and ah guess what sheshehappened to bring up yknow who was behind the um whole head shaving idea and now whowas it oh that’s right that’s right it was you,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
that was her idea,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
she said you gave her the razor,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
so anyone up for a midnight dip in the ocean,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
ahh no i’m good,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
okay i’ll see you in a bit,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
okay have fun wooo,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
come on see she doesn’t look that bad,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
you can see the moonlight bouncing off her head what the hell were youthinking,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
you don’t know rach you balded my girlfriend,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
all right ross do you think it’s easy for me to see you withsomebody else,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
yknow hey you’re the one who ended it remember,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
yeah because i was,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
you still love me,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
noo,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
you still love me,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
oh yyeah so youyou love me,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
noo nnnnn what does this mean what do you i mean do you wanna getback together,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
noo maybe i i don’t know ross i still can’t forgive youfor what you did i can’t i just but sometimes when i’m with you i just ifeel so,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
i just i feel ii just,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
i feel,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
but i made cards,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
g’night,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
no no it’s me it’s me ii didn’t want to make anynoise,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
then dont break in,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
i’m sorry,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
what are you doing here,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
ii came to fill your ice cube trays,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
all right the man in the picture is chuck magioni,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
my father is chuck magioni,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
no no that’s just chuck magioni ii sold him a house lastyear and i’m very sorry but i don’t know where your father is and that’sthe truth,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
heh,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
yknow i wanted to tell you yesterday but i just i kinda felt allfloopy and,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
i’m telling ya you guys are totally getting back together,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
that’s not true her she doesn’t even know what she wantsrachel’s still mad about the whole thing,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
okay then you gotta back away all right you don’t need thatkind’ve hurt take it from a guy who’s never had a long term relationship,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
i know but ahhhhhh i really wanna go up there and finish that kiss,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
you guys the water’s great you should really go in,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
oh ahh no thanks i just had an mm,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
okay well g’night,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
good night,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
okeydokey,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
there is not,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
so let me get this straight if you go with bonnie tonight you’redoing the smart healthy thing and moving on,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
yeah,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
right and you go with rachel bonnie’s free tonight,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
that’s that weird voice again,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
okay okay let me try it again you’re gonna wanna date thisnext guy i swear,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
here you go,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
thank you,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hi all right let’s go shoppin’,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
um yknow before we go ah there’s something i need to say,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
oh okay,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
wow umm,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
i dropped a cup,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
so yknow that’s why within a few years that voice recognitionis gonna be pretty much standard on any computer you buy yknow so you could belikelike ‘wash my car’ ‘clean my room’ it’s not gonna be ableto do any of those things but it’ll understand what you’re saying,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
oh this is so great,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
yeah it was,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
hello people who do not live here,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
hi hello,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
i gave you a key for emergencies,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
we were out of,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
hey how’d the date go with mr millionaire,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
mr millionaire new from snooty playthings third wife soldseparately,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
he’s great i mean we have such a good time together he’s sofunny and sooo sweet and i’m not attracted to him at all,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
still,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
noo it’s driving me crazy i mean every other way he’s likethe perfect guy he has everything plus he actually has everything,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
lifesized imperial storm troopers from,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
two,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
wow can joey and i put them on and fight,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
i guess he musta gotten the part in that play,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
oh,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
yeah either that or gloria estefan was right eventually the rhythmis going to get you,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
joe how’s it going,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
hi,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
oh so you’re playing adrienne huh,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
yes are you one of the retarded cousins,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
oh no ah i playing your husband victor i’m joey tribianni,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
hi nice to meet you kate miller,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
so the ah play’s pretty great huh,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
oh yeah i love jennifer van murray’s work she’s sobrilliantly incisive when it comes to deconstructing the psyche of the american middleclass,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
oh forget about it she rocks,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
where do i know you from,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
dr drake remoray,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
no that’s not it so you’re a soap actor well this must bepretty exciting for you to be in a real play hmm,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
hey i’ve done plays before i’m a serious actor,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
that infomercial for the milk carton spout thingyou’reyou’reyou’re the guy that doesn’t know how to pour milk,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
see i actually,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
right at the end you choked on a cookie,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
yeah that was real,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
wow i cannot believe mark asked you out,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
i know,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
what so what are you gonna tell him,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
well i told him i would think about it but i’m gonna tell him no,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
huh,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
wow so okay maybe that means that you’re not over ross yet andyou have issues with your father,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
i don’t have any issues with my father,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
okay so it’s probably just the ross thing then,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
i hate this woman i hate her she told everyone in the company aboutthat infomercial and now they all keep asking me to open their drinks okay andwhenever i can’t do it they’re all likelike laughing at me,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
hey,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
so rachel called wants to see me going over in a minute,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
wow whatwhat do you think she wants,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
well maybe the crazy fog has lifted and she realises that life withoutme asucks,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
then be supportive like a guy,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
hi,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
you ah wanted to see me,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
what,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
oh yknow it’s just like hats and a shirt and cd’s justsort of stuff that you’ve left here,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
what are you doing are you trying to hurt me or something,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
no ross it it just seems that yknow it’s time wewe yknowmove on i mean i mean don’t’ you think,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
yeah,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
yes i do,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
good,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ross you got that for free from the museum gift shop,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
it’s still a gift i got it from the,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
okay all right give me the mug i’ll keep the mug,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
you know how much i love that tshirt you never even where thattshirt,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
i’m just trying to help you move on,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
oh you are a petty man you are a petty petty,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
petty,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
small,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
you are so just doing this out of spite,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
awwwahuh no no no,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
huh,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
you have not worn that tshirt since you were 15 it doesn’t evenfit you anymore,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
oh yeahyeahyeahyeah,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
and you’re our age you’re our age,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
yknow what you should like you should buy a state and then just nameit after yourself,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
what like pete dakota,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
yeah or or or mississpete,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
oh oh i got it petechicago,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
that’s not a state joe,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
oh and mississpete is,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
i got to go so ah i’ll see you guys later,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
okay,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
you’re our age,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
yeah kinda,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
happy is that what i’m supposed to be vic happy,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
tasty i’m really starting to feel like you guys have ahistory it’sit’s nice,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
i have a question about this scene,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
yes,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
well i don’t understand why adrienne’s attracted to victor,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
peel the onion first of all he’s good looking,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
yeah,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
i think my character’s gonna need a little bit more of reason thanthat,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
oh hey how about this one ah it’s says so in the script yknowah ii don’t know why my character likes you either i mean it says in the scripthere that you’re a bitch,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
it doesn’t say that in the script,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
it does in mine,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
you bug me,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
is there any chance you didn’t see that,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
ross you gotta stop okay you can’t just stare through thepeep hole for three hours you’re gonna get peep eye,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
i knew it i knew it i always knew she liked him yknow she’d sayno but here we are right we just broke up first thing she does,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
you didn’t just break up,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
hey it’s been like three weeks,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
you slept with somebody three hours after you thought you broke up imean bullets have left guns slower,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
she’s going in wait he’s going in he’s going in thedoor’s closed i i can’t see anything but the door closed,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
and the inventor of the door rests happily in his grave,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
okay i have to do something i mean i have i have to stop it,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
stop what,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
i don’t know but i ah i have the feeling that my being there willdo it i’ll go over and i will borrow something juice i need juice,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
no you can’t,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
look they must be stopped,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
i need juice people need juice,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
look man,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
people need juice,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
juice i need,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
she’s moving on okay if it’s not this guy it’s gonnabe somebody else and unless you’re thinking about subletting my peep hole,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
yeah okay,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
it’s just i miss her so much,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
why do all you’re coffee mugs have numbers on the bottom,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
oh that’s so monica can keep track that way if one on them ismissing she can be like ‘where’s number 27’,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
yknow what,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
no and i don’t think i’m gonna want to,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
i can’t do this,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
yep yep that’s what i didn’t want to know,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
well oh mark i’m doing this for the wrong reasons yknowi’m just doing it to get back at ross i’m sorry it’s not very fair toyou,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
ahh fair schmair yknow look if you want to get back at ross i amhere for you really nono i sayi say i say we get back at him right on this couchright here,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
oh god i’m sorry about this,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
that’s okay,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
you sure,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
yeah i can just go home and get back at him by myself,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
has become the penicillin of the twentyfirst century and sotoday this hospital is about to take major steps toward leading that revolution it istruly ironic on one hand consider the size,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
sure,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
where are we,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
just tell me the truth,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
okay umm yknow i don’t think i don’t think i told youthis but umm i just got out of a really serious relationship,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
oh yeah wasn’t that like a year ago,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
so i did tell you okay yknow that really isn’t the thing ummthe thing is that right now i’m just in a place in my life where i need to focus onme yknow what i mean,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
oh yeah i know that,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
i so wanna be attracted to you,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
but you’re not okay good,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
i’m sorry,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
yknow what don’t be this is not don’t be ‘causeit’s not so bad,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
it’s not,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
well um look ii don’t want this to come our wrong but ah youseem awfully confident for a guy i just told i wasn’t attracted too,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
yeah stupidly charming isn’t’ it well listen let’s youwanna get something to eat ‘cause this place is kinda,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
and the man who made all this possible mr peter becker,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
