Cleaned_Dialogue,Happiness,Contentment,Confidence,Neutral,Sadness,Anger,Fear,Surprise,Disgust,Love,Excitement,Anticipation,Nostalgia,Confusion,Frustration,Longing,Optimism
nono nothing wrong about that,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
oh,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
um okay here it goes im not 22 im im 25 and thirteen months,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
huh,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
but i figured you know that shouldnt change anything i mean whatthe hell does it matter how old we are,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
uh listen um as long as were telling stuff uh i have anotherone for you im a little younger than i said,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
youre not a senior,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
oh im a senior in high school,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
okay,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
what we did was wrong oh god i just had sex with somebody that wasntalive during the bicentennial,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
i just had sex,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ethan focus how could you not tell me,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
well you never told me how old you were,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
well thats different my lie didnt make one of us a felon in 48states what were you thinking,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
i wasnt thinking i was too busy fallin,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
in love with you,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
wellfall out of it you know you shouldnt even be here its a schoolnight oh god oh god im like those women that you see with shiny guys named chad imjoan collins,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
who,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
oh come on you told me about the last dream,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
no forget it,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
oh why not was i doing anything particularly saucy,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
was thereuh huh huh huh andybody anybody else there,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
youre sure nobody uh handed out uh mints or anything,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
no it was just the three of us,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
so tell me was it like you and chandler and then you and me or you andme and chandler,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
there were times when it wasnt even me,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
mon ethan called again mon,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
ethan called again,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
are you not seeing him anymore,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
no you know sometimes just things doesnt work out,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
and this has nothing to do with the fact that he needs a note to getout of gym,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
i i didnt say any i sw i did not say anything i swear hestopped by,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
listen the next time you talk to him can you ask him which one thestrongest,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
oh yeah,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
haha ha oh my life is just so amusing could we drop it now,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
its morphin time,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
stegosaurus,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
tyrannosaurus,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
where are you going,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
um oh ive got a birthday party with some work people,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
work people nobody told me,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
no i know thats a part of the whole you knowthemnotlikingyouextravaganza,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
you know i dont get this a month ago these people were my friendsyou know just because im in charge doesnt mean im a different person,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
well then you should come tonight you know just hang out with themlet them see what a great guy you still are,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
you think i should,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
i really do yeah,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oh but could we not go together ii dont wanna be the geek thatinvited the boss,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
i think last night was great you know the karaoke thing tracy and idoing,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
you were great but they still made fun of you,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
you know now youre more like you know like mr caringboss,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
then i dont get it,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
well you know what chandler i think youve gotta face it youre likethe guy in the big office you know youre the one that hires them that fires themthey still say youre a great boss,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
they do,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
uh huh but theyre not your friends anymore,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
i just want to,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
no but you cant,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
but i just wa,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
uh uh,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
arent you gonna,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
oh carol and i have a new system if she punches in 911 it means sheshaving a baby otherwise i just ignore it,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
what about andré,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
oh well this morning he got a call from who i think was our cousinnathan and frankly it was a little more than i needed to know,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
hey,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
that was gonna be my opener,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
i thought that was just a rumour,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
true story,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
theyre here already,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
all right look ive gotta tell you something im not 17 i onlysaid so that youd think i was cute and vunerable im actually 30 i have a wife i havea job im your congressman monica this is ridiculous were great together we cantalk we make each other laugh and the sex oh man okay i have no frame of graft but ithought that was great,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
it was,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
then whats the problem,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
ethan its um its icky,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
icky youre actually gonna throw this away because its icky,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
this isnt easy for me either i wish things were different i if youwere a few years older or if i was a few years younger or if we lived in biblical timesi would really,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
love you,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
are youre hands still wet,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
uh moist yeah,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
lets dry em again,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uh like could these margaritas,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
hello mr bing,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
loved your stevie wonder last night,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
thanks listen about the weekly numbers im gonna need them on mydesk,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
sure,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
no problem,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
you have to give em something you know okay now that was gerstonsantos and whos the guy with the moustache,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
petrie,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
petrie right right okay some people gonna be working,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
ross,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
im here,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
you are well um we we we were just wow,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
ooh ooh,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
i dont know where the phone is,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
im hurt,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
monica lets go come on now people woman in labor,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
yeah save it for the cab okay,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
what are you doing were going to a hospital,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
what so i cant lokk nice there might be doctors there,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
joey get out of the fridge,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
for the ride,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
yeah like in a cab,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
save it,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
okay hating this,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
monica come on now lets go baby coming,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
i cant belive it im gonna be an aunt im gonna have like a nephew,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
thats nice get out lets go come on,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
all right im going im going,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
here we go here we go,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
rossy rossy,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
here you go pheebs who else wants one of my special homemade brownies,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
okay i’m not gonna have one,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
no no it’s just my tooth,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
so what’s a matter you need a dentist i’ve got a good one,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
no thanks i have a good one too i just i i can’t see him,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
see that is the problem with invisible dentists,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
why why can’t you go to him,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
because every time i go to the dentist somebody dies,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
that is so weird because every time i go to the dentist i look downthe hygienist’s blouse,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
phoebe what ummwhat,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
yeah yeah first there was my aunt mary and then there was umm johnmy mailman and then my my cowboy friend ‘albino bob’,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
and all these people actually died,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
yes while i was in the chair that’s why i take such good care ofmy teeth now yknow it’s not about oral hygiene i floss to save lives,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
pheebs come on you didn’t kill anybody these people just happenedto die when you went to the dentist it’s it’s it’s just ah acoincidence,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
well tell that to them oh you can’t their dead,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
oh like you don’t already have everything,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
phoebe your in pain would you just go to the dentist just go,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
all right fine fine but if you’re my next victim don’tcome back as a poltergeist and like suck me into the tv set,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
i promise,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
although don’t feel like you can’t visit,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
you guys joey just saw janice kissing her exhusband,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
well i was thinking about that and i i think the best way would be tonot,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
joey you can’t keep this to yourself if you know about this youhave to tell him,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
it’ll kill him i mean it’ll it’ll just kill him,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
well you could wait ‘til i go to the dentist maybe,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
okay i have a problem i have to go into work for a few hours some kidsmessed up the homo sapien display,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
what did they do,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
well they painted over the word ‘sapien’ for one thing thenthey rearranged the figures let’s just leave it at that,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
so do you want me to watch ben for you,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yes that’s what i was going to ask thank you,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
whoa wait hello what about me,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
heyhey ross,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
yeah,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
i’ve got a science question,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
hmm,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
if the homo sapiens were in fact ‘homosapien’ is that whythere extinct,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
joey homo sapiens are people,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
heyhey i’m not judging,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
he’s not gonna say anything because we’re not gonna tell him,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
we’re not,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
no we’re not,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
all right i like that,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okay,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
oh my god well push it in push it in,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
i cannot push it in,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
okay we’re gonna need a distraction,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
okay okay okay,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
i got it,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
or we could put a hat on his head,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
a hat yes we need a hat,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
we need a hat,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
where are we gonna find a tiny little hat,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
oh god oh god it’s sowed on though,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
give it give it,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
oh,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
oh it’s just like a bloodbath in here today,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
hey hold on a minute hold on a second do you think these pearls arenice,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
i’d really prefer a mountain bike,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
janice’s birthday is coming up i want to get her somethingspeacial come in here with me,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
whoa whoa whoa wait whoa do you ah want to get her somethingspeacial get her flowers get her candy get her gum girls love gum,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
that’s a good idea ‘dear janice have a hubbabubbabirthday’ i would like to get her something serious,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
oh you want something serious yknow what you should do you should gether one of those um barium enemas those are dead serious,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
why not,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
oh god uh okay here’s the thing this is the thing okay thething is,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
what is the thing,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
okay i went down to the ‘mattress king’ showroom and and i sawjanice kissing her exhusband,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
they were in his office,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
well she she wouldn’t do that she’s with she’s withme,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
i’m telling you man i saw it,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
yeah well you’re wrong okay you’re wrong,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
i’m not wrong i wish i was i’m sorry bet that barium enemadoesn’t sound so bad now huh,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
it just makes more sense as an ensemble,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
right,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
besides it takes the focus off the hat,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
see pheebs i promised you no one would die didn’t i,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yeah well we’ll see about that can i use your phone i justwanna call everyone i know,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
sure we have no money go ahead,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
monica,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
oh my god he just said my name did you hear that,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
monica bang,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
okay i heard that,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
did he just say ‘monica bang’,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
uhhuh,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
oh my god he’s gonna rat me out,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
you okay,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
oh yeah yknow if it’s not a headboard it’s just not worthit,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ah i don’t know you tell me anything you ah wanna tell mebecause if you ah you should if you you would tell me,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
why are your eyes so white,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
you tell me maybe it’s because i was just fooling with my exoh nononono nononono that was you,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
oh my god,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
all right,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
how did you know,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
joey told me he saw you two kissing,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
in the park,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
no in his office how many kisses were there,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
just those two,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
whwhwhy whwhy why why was there kissing there should be nokissing,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
the receipt,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
i don’t know,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
okay ben i won’t tell your daddy that you had ice cream fordinner if you don’t tell about our little bonking incident,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
you said number two,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
i also said number one,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
hi,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
how’s my little boy,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
he’s perfect he’s never been better,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oh my god he just said your name that’s great good job ben,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
oh that’s right that’s what i’d sound like if iexploded,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
woohoo the curse is broken i called everybody i know and everyone isalive,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
uh,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
what,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
oh my god i killed him i killed another one and this curse is gettingstronger too to bring down something that big,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
well maybe he’s just taking a nap,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
i’m tellin’ ya he hasn’t moved since this morning,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
all right we should call somebody,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
and tell them what the naked guy we stare at all the time isn’tmoving,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
well we have gotta find out if he’s alive,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
how are we gonna do that there’s no way,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
well there is one way his window’s open i say we poke him,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
hey yknow how we ah save all those chopsticks for no reason we get whenwe get chinese food,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
well now we got a reason,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
well we’re fashioning a very long poking device,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
all right,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
hey uh what’s a matter,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
i talked to janice,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
oh my god is she going back to him,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
she doesn’t know says she loves us both yknow i woke up thismorning and i was in love well i was happy yknow it serves me right for buying thattwelve pack of condoms and now i can’t even return them because she choked on thereciept,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
what are you ah what are you gonna do,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
i don’t know yknow what what would you do,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
well it doesn’t matter what i would do,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
come on tell me,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
they have a kid together yknow they’re like they’re like afamily and if i don’t know there’s chance they could make that work i know iwouldn’t want to be the guy who stood in the way of that are you okay do you wannaah come poke a nude guy,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
well he’s finally alseep about that ah bump on his head,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
are you are you are you sure it’s ah a new bump i mean nooffense i’ve always thought of ben as a fairly bumpy headed child,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
it’s okay if he bumps his head kids bump their heads all the timeyknow it was your first time babysitting i figured you did the best you could,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
i know i’m saying you have to watch them all the time,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
i did i watched i watched i watched monica bang his head againstthat thing,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
monica did it,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
monica,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
umm did you notice anything wierd about ben today,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
no why,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
well i was just playing with him and yknow we were doing the alphabetsong which he used to be really good at but suddenly he’s leaving out ‘e’and ‘f’ it’s like they just ah i don’t know fell out of his head,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
really,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
i hope it’s still funny when you’re in hell,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
i’ll get the hat,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
janice i have something i need to tell you and i want you to let meget through it because it’s it’s it’s not gonna be easy,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
i think you should go back with gary i don’t wanna be the guythat breaks up a family yknow when my parents split up it was because of that guywhenever i would see him i was always think yknow ‘you’re the reason you arethe reason why their not together’ and i hated that guy and it didn’t matterhow nice he was or how happy he made my dad,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
wow,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
yeah well it’s the right thing to do,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
oh you’re right oh god but before i can say‘goodbye’ there’s something i really need you to know chandler the wayi feel about you it’s like i finally understand what lionel richie’s beensinging about yknow i mean what we have it’s like movie love you’re mysoulmate and i can’t believe we’re not going to be spending the rest of ourlives together,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
then don’t leave me,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
forget what i said i was babbling pick me,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
no you were right you were right i mean iii’ve got to give mymarriage another chance,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
no you don’t no no no i say you have to give your divorceanother chance,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
ohhh don’t go,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
no no no no,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
honey honey people are looking,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
you can’t leave i have your shoe,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
rachel has those in burgendy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
all right now remember something this big and long is going to bedifficult to manuver fortunately i have a lot of experience in that area,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
can we please focus here a naked man’s life hangs in the balance,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
